Distance,fA,fB,fAB
27656,1.0,0.0191186,0.0191186
221414,1.0,0.0938967,0.0938967
371330,1.0,0.0191193,0.0191193
645026,1.0,0.0129623,0.0129623
227501,1.0,0.153026,0.153026
371539,0.849774,0.15926,0.159257
748063,0.849774,0.94746,0.846617
605101,0.849774,0.0204036,0.00181365
109423,0.849774,0.156779,0.00655829
50174,0.849774,0.162226,0.0123096
296779,0.849774,0.152239,0.0020184
583793,0.849774,0.560548,0.560528
574983,0.849774,0.153666,0.00344647
325661,0.849774,0.0191186,0.0191184
76591,0.849774,0.0938967,0.0922834
669335,0.849774,0.0191193,0.0191191
943031,0.849774,0.0129623,0.000363468
525506,0.849774,0.153026,0.00311025
376524,0.15926,0.94746,0.159257
233562,0.15926,0.0204036,0.00117322
262116,0.15926,0.156779,9.44116e-05
321365,0.15926,0.162226,0.00013528
74760,0.15926,0.152239,0.000186733
212254,0.15926,0.560548,0.000405592
203444,0.15926,0.153666,0.000199786
45878,0.15926,0.0191186,2.44226e-06
294948,0.15926,0.0938967,0.000164061
297796,0.15926,0.0191193,2.48856e-06
571492,0.15926,0.0129623,1.23158e-06
153967,0.15926,0.153026,0.000255529
142962,0.94746,0.0204036,0.0199566
638640,0.94746,0.156779,0.106256
697889,0.94746,0.162226,0.112111
451284,0.94746,0.152239,0.102095
164270,0.94746,0.560548,0.560515
173080,0.94746,0.153666,0.103489
422402,0.94746,0.0191186,0.0191185
671472,0.94746,0.0938967,0.0915585
78728,0.94746,0.0191193,0.0191192
194968,0.94746,0.0129623,0.000960229
222557,0.94746,0.153026,0.102915
495678,0.0204036,0.156779,0.0185983
554927,0.0204036,0.162226,0.0185983
308322,0.0204036,0.152239,0.0185983
21308,0.0204036,0.560548,0.000601675
30118,0.0204036,0.153666,0.0185982
279440,0.0204036,0.0191186,5.29991e-09
528510,0.0204036,0.0938967,0.000940369
64234,0.0204036,0.0191193,4.69992e-09
337930,0.0204036,0.0129623,4.93791e-07
79595,0.0204036,0.153026,0.0185983
59249,0.156779,0.162226,0.151078
187356,0.156779,0.152239,0.151387
474370,0.156779,0.560548,0.00469506
465560,0.156779,0.153666,0.151385
216238,0.156779,0.0191186,1.41838e-06
32832,0.156779,0.0938967,0.00171129
559912,0.156779,0.0191193,1.50227e-06
833608,0.156779,0.0129623,0.0126384
416083,0.156779,0.153026,0.151077
246605,0.162226,0.152239,0.151078
533619,0.162226,0.560548,0.00085392
524809,0.162226,0.153666,0.151076
275487,0.162226,0.0191186,0.0101224
26417,0.162226,0.0938967,0.00157949
619161,0.162226,0.0191193,0.0101225
892857,0.162226,0.0129623,0.0126384
475332,0.162226,0.153026,0.151076
287014,0.152239,0.560548,0.00056252
278204,0.152239,0.153666,0.151385
28882,0.152239,0.0191186,1.42819e-05
220188,0.152239,0.0938967,0.00166429
372556,0.152239,0.0191193,1.43658e-05
646252,0.152239,0.0129623,0.0126384
228727,0.152239,0.153026,0.151077
8810,0.560548,0.153666,0.000277937
258132,0.560548,0.0191186,5.34841e-06
507202,0.560548,0.0938967,2.71731e-05
85542,0.560548,0.0191193,5.6788e-06
359238,0.560548,0.0129623,0.000326004
58287,0.560548,0.153026,0.0015502
249322,0.153666,0.0191186,7.19667e-06
498392,0.153666,0.0938967,0.00169626
94352,0.153666,0.0191193,7.28057e-06
368048,0.153666,0.0129623,0.0126382
49477,0.153666,0.153026,0.151077
249070,0.0191186,0.0938967,1.03398e-06
343674,0.0191186,0.0191193,0.0191157
617370,0.0191186,0.0129623,2.99995e-10
199845,0.0191186,0.153026,3.60364e-06
592744,0.0938967,0.0191193,1.28428e-06
866440,0.0938967,0.0129623,1.20441e-05
448915,0.0938967,0.153026,0.0016997
273696,0.0191193,0.0129623,1.99996e-10
143829,0.0191193,0.153026,3.69404e-06
417525,0.0129623,0.153026,0.0126384
194626,0.409822,0.443591,0.00031745
142539,0.409822,0.407993,0.407968
152708,0.409822,0.0798456,0.000534669
18864,0.409822,0.598009,0.0464367
224893,0.409822,1.0,0.409822
311210,0.409822,0.41061,0.40979
31401,0.409822,1.0,0.409822
59090,0.409822,0.423425,3.68621e-05
457615,0.409822,0.0275269,3.50548e-05
515737,0.409822,0.0189239,1.16279e-06
448668,0.409822,0.0260433,0.0260428
433666,0.409822,0.018921,1.06389e-06
21042,0.409822,0.596486,0.046422
330862,0.409822,0.0183439,8.79192e-07
244648,0.409822,0.0529856,0.0529846
86189,0.409822,0.0167195,6.93494e-07
263293,0.409822,0.0438735,2.76087e-06
345760,0.409822,0.0148131,1.00932e-05
273196,0.409822,0.443435,8.02274e-05
337646,0.409822,0.0438973,1.18289e-06
182768,0.409822,0.223466,0.223462
337165,0.443591,0.407993,0.000313728
347334,0.443591,0.0798456,8.85782e-06
175762,0.443591,0.598009,0.422477
419519,0.443591,1.0,0.443591
505836,0.443591,0.41061,0.000455211
163225,0.443591,1.0,0.443591
253716,0.443591,0.423425,0.423406
652241,0.443591,0.0275269,6.81024e-06
710363,0.443591,0.0189239,3.59957e-06
643294,0.443591,0.0260433,8.25292e-07
239040,0.443591,0.018921,1.11259e-06
173584,0.443591,0.596486,0.420962
136236,0.443591,0.0183439,6.81294e-07
50022,0.443591,0.0529856,5.23941e-05
280815,0.443591,0.0167195,0.0167191
457919,0.443591,0.0438735,6.69594e-07
540386,0.443591,0.0148131,1.62855e-05
467822,0.443591,0.443435,0.443261
532272,0.443591,0.0438973,5.55015e-06
377394,0.443591,0.223466,5.51258e-05
10169,0.407993,0.0798456,0.000534578
161403,0.407993,0.598009,0.0448377
82354,0.407993,1.0,0.407993
168671,0.407993,0.41061,0.407969
173940,0.407993,1.0,0.407993
83449,0.407993,0.423425,3.29638e-05
315076,0.407993,0.0275269,3.51548e-05
373198,0.407993,0.0189239,1.69758e-06
306129,0.407993,0.0260433,0.0260428
576205,0.407993,0.018921,1.59709e-06
163581,0.407993,0.596486,0.0448231
473401,0.407993,0.0183439,1.08239e-06
387187,0.407993,0.0529856,0.0529846
56350,0.407993,0.0167195,5.74195e-07
120754,0.407993,0.0438735,2.83097e-06
203221,0.407993,0.0148131,7.93943e-06
130657,0.407993,0.443435,7.6646e-05
195107,0.407993,0.0438973,1.25439e-06
40229,0.407993,0.223466,0.223462
171572,0.0798456,0.598009,0.0680863
72185,0.0798456,1.0,0.0798456
158502,0.0798456,0.41061,0.000576707
184109,0.0798456,1.0,0.0798456
93618,0.0798456,0.423425,5.24255e-06
304907,0.0798456,0.0275269,0.0274583
363029,0.0798456,0.0189239,6.17694e-07
295960,0.0798456,0.0260433,1.46799e-07
586374,0.0798456,0.018921,6.51494e-07
173750,0.0798456,0.596486,0.0680921
483570,0.0798456,0.0183439,0.0183429
397356,0.0798456,0.0529856,2.96797e-07
66519,0.0798456,0.0167195,2.84997e-08
110585,0.0798456,0.0438735,0.0438707
193052,0.0798456,0.0148131,3.81087e-06
120488,0.0798456,0.443435,1.26278e-05
184938,0.0798456,0.0438973,0.0438913
30060,0.0798456,0.223466,5.63632e-05
243757,0.598009,1.0,0.598009
330074,0.598009,0.41061,0.0465632
12537,0.598009,1.0,0.598009
77954,0.598009,0.423425,0.406634
476479,0.598009,0.0275269,0.0176941
534601,0.598009,0.0189239,0.0189204
467532,0.598009,0.0260433,0.000342164
414802,0.598009,0.018921,0.0189179
2178,0.598009,0.596486,0.596443
311998,0.598009,0.0183439,0.0155384
225784,0.598009,0.0529856,2.82596e-05
105053,0.598009,0.0167195,0.0167191
282157,0.598009,0.0438735,0.0426965
364624,0.598009,0.0148131,0.0148058
292060,0.598009,0.443435,0.422558
356510,0.598009,0.0438973,0.0427089
201632,0.598009,0.223466,0.000931472
86317,1.0,0.41061,0.41061
256294,1.0,1.0,1.0
165803,1.0,0.423425,0.423425
232722,1.0,0.0275269,0.0275269
290844,1.0,0.0189239,0.0189239
223775,1.0,0.0260433,0.0260433
658559,1.0,0.018921,0.018921
245935,1.0,0.596486,0.596486
555755,1.0,0.0183439,0.0183439
469541,1.0,0.0529856,0.0529856
138704,1.0,0.0167195,0.0167195
38400,1.0,0.0438735,0.0438735
120867,1.0,0.0148131,0.0148131
48303,1.0,0.443435,0.443435
112753,1.0,0.0438973,0.0438973
42125,1.0,0.223466,0.223466
342611,0.41061,1.0,0.41061
252120,0.41061,0.423425,6.76187e-05
146405,0.41061,0.0275269,7.636e-05
204527,0.41061,0.0189239,9.76591e-07
137458,0.41061,0.0260433,0.0260428
744876,0.41061,0.018921,8.77692e-07
332252,0.41061,0.596486,0.0465485
642072,0.41061,0.0183439,1.28819e-06
555858,0.41061,0.0529856,0.0529846
225021,0.41061,0.0167195,1.52159e-06
47917,0.41061,0.0438735,3.12627e-06
34550,0.41061,0.0148131,9.63301e-06
38014,0.41061,0.443435,0.00021804
26436,0.41061,0.0438973,1.54529e-06
128442,0.41061,0.223466,0.223462
90491,1.0,0.423425,0.423425
489016,1.0,0.0275269,0.0275269
547138,1.0,0.0189239,0.0189239
480069,1.0,0.0260433,0.0260433
402265,1.0,0.018921,0.018921
10359,1.0,0.596486,0.596486
299461,1.0,0.0183439,0.0183439
213247,1.0,0.0529856,0.0529856
117590,1.0,0.0167195,0.0167195
294694,1.0,0.0438735,0.0438735
377161,1.0,0.0148131,0.0148131
304597,1.0,0.443435,0.443435
369047,1.0,0.0438973,0.0438973
214169,1.0,0.223466,0.223466
398525,0.423425,0.0275269,4.81546e-06
456647,0.423425,0.0189239,3.01397e-06
389578,0.423425,0.0260433,3.99796e-07
492756,0.423425,0.018921,4.85096e-07
80132,0.423425,0.596486,0.405119
389952,0.423425,0.0183439,3.98996e-07
303738,0.423425,0.0529856,1.62119e-06
27099,0.423425,0.0167195,0.0167191
204203,0.423425,0.0438735,1.97198e-07
286670,0.423425,0.0148131,1.44059e-06
214106,0.423425,0.443435,0.423406
278556,0.423425,0.0438973,1.67698e-07
123678,0.423425,0.223466,5.17065e-06
58122,0.0275269,0.0189239,1.55899e-07
8947,0.0275269,0.0260433,3.08797e-07
891281,0.0275269,0.018921,1.63399e-07
478657,0.0275269,0.596486,0.0177002
788477,0.0275269,0.0183439,0.0183429
702263,0.0275269,0.0529856,6.72494e-07
371426,0.0275269,0.0167195,8.69992e-09
194322,0.0275269,0.0438735,8.09993e-08
111855,0.0275269,0.0148131,1.09101e-05
184419,0.0275269,0.443435,1.05164e-05
119969,0.0275269,0.0438973,6.77994e-08
274847,0.0275269,0.223466,2.24062e-05
67069,0.0189239,0.0260433,1.89998e-09
949403,0.0189239,0.018921,0.0189202
536779,0.0189239,0.596486,0.0189204
846599,0.0189239,0.0183439,5.99995e-10
760385,0.0189239,0.0529856,7.46993e-08
429548,0.0189239,0.0167195,4.99995e-10
252444,0.0189239,0.0438735,9.08992e-08
169977,0.0189239,0.0148131,7.33993e-08
242541,0.0189239,0.443435,3.05197e-06
178091,0.0189239,0.0438973,9.56991e-08
332969,0.0189239,0.223466,3.03497e-07
882334,0.0260433,0.018921,7.69993e-09
469710,0.0260433,0.596486,0.000309382
779530,0.0260433,0.0183439,1.04999e-08
693316,0.0260433,0.0529856,6.19994e-08
362479,0.0260433,0.0167195,1.13699e-07
185375,0.0260433,0.0438735,2.02998e-08
102908,0.0260433,0.0148131,4.36996e-08
175472,0.0260433,0.443435,2.85927e-06
111022,0.0260433,0.0438973,1.01999e-08
265900,0.0260433,0.223466,4.78896e-07
412624,0.018921,0.596486,0.0189179
102804,0.018921,0.0183439,1.49999e-09
189018,0.018921,0.0529856,1.17399e-07
519855,0.018921,0.0167195,9.99991e-11
696959,0.018921,0.0438735,1.00999e-08
779426,0.018921,0.0148131,8.02993e-08
706862,0.018921,0.443435,5.64995e-07
771312,0.018921,0.0438973,1.48999e-08
616434,0.018921,0.223466,2.49098e-07
309820,0.596486,0.0183439,0.015539
223606,0.596486,0.0529856,2.98175e-05
107231,0.596486,0.0167195,0.0167191
284335,0.596486,0.0438735,0.0426964
366802,0.596486,0.0148131,0.0148058
294238,0.596486,0.443435,0.421043
358688,0.596486,0.0438973,0.0427089
203810,0.596486,0.223466,0.000941371
86214,0.0183439,0.0529856,6.48994e-08
417051,0.0183439,0.0167195,3.99996e-10
594155,0.0183439,0.0438735,2.06998e-08
676622,0.0183439,0.0148131,1.55799e-07
604058,0.0183439,0.443435,2.50818e-06
668508,0.0183439,0.0438973,2.31998e-08
513630,0.0183439,0.223466,1.49299e-07
330837,0.0529856,0.0167195,4.99995e-10
507941,0.0529856,0.0438735,8.64292e-07
590408,0.0529856,0.0148131,4.08396e-07
517844,0.0529856,0.443435,2.08658e-06
582294,0.0529856,0.0438973,1.67698e-07
427416,0.0529856,0.223466,9.87991e-07
177104,0.0167195,0.0438735,2.29998e-09
259571,0.0167195,0.0148131,6.39994e-09
187007,0.0167195,0.443435,0.0167191
251457,0.0167195,0.0438973,2.19998e-09
96579,0.0167195,0.223466,4.72996e-08
82467,0.0438735,0.0148131,4.99995e-08
9903,0.0438735,0.443435,5.71395e-07
74353,0.0438735,0.0438973,0.0438707
80525,0.0438735,0.223466,9.44791e-07
72564,0.0148131,0.443435,0.000102033
8114,0.0148131,0.0438973,1.66998e-08
162992,0.0148131,0.223466,5.20895e-06
64450,0.443435,0.0438973,5.45055e-06
90428,0.443435,0.223466,1.31336e-05
154878,0.0438973,0.223466,4.98395e-07
593151,0.0230927,0.999999,0.0230927
159061,0.0230927,0.0163811,1.6e-09
714324,0.0230927,1.0,0.0230927
400678,0.0230927,0.0329478,3.89999e-09
683972,0.0230927,0.838901,0.000271544
380148,0.0230927,0.174101,3.48599e-07
40667,0.0230927,0.014684,1.89999e-09
731008,0.0230927,0.0353883,1.83999e-08
711765,0.0230927,1.0,0.0230927
562370,0.0230927,0.0134257,3.5767e-05
63256,0.0230927,0.999995,0.0230927
141840,0.0230927,0.145388,0.0230887
768916,0.0230927,0.0101802,2.20999e-08
590011,0.0230927,0.999999,0.0230927
823887,0.0230927,0.821395,0.0230927
601392,0.0230927,0.179264,1.38e-07
7257,0.0230927,0.0220775,2.45999e-08
953920,0.0230927,0.157682,0.0230887
65999,0.0230927,0.999995,0.0230927
945043,0.0230927,0.0157772,1.121e-07
743229,0.0230927,0.0397529,9.76997e-08
682909,0.0230927,0.842334,0.000274299
228285,0.0230927,0.179331,5.39998e-08
972214,0.0230927,0.0527827,2.00999e-08
904216,0.0230927,0.0417686,3.39999e-09
434090,0.999999,0.0163811,0.0163811
121173,0.999999,1.0,0.999999
192473,0.999999,0.0329478,0.0329478
90821,0.999999,0.838901,0.838901
213003,0.999999,0.174101,0.174101
552484,0.999999,0.014684,0.014684
137857,0.999999,0.0353883,0.0353883
118614,0.999999,1.0,0.999999
30781,0.999999,0.0134257,0.0134256
529895,0.999999,0.999995,0.999994
451311,0.999999,0.145388,0.145388
175765,0.999999,0.0101802,0.0101802
3140,0.999999,0.999999,0.999999
230736,0.999999,0.821395,0.821394
8241,0.999999,0.179264,0.179263
600408,0.999999,0.0220775,0.0220775
360769,0.999999,0.157682,0.157682
527152,0.999999,0.999995,0.999994
351892,0.999999,0.0157772,0.0157772
150078,0.999999,0.0397529,0.0397529
89758,0.999999,0.842334,0.842333
364866,0.999999,0.179331,0.17933
379063,0.999999,0.0527827,0.0527827
311065,0.999999,0.0417686,0.0417686
555263,0.0163811,1.0,0.0163811
241617,0.0163811,0.0329478,2.59999e-09
524911,0.0163811,0.838901,0.0163808
221087,0.0163811,0.174101,3.79099e-07
118394,0.0163811,0.014684,5.19999e-09
571947,0.0163811,0.0353883,8.09998e-09
552704,0.0163811,1.0,0.0163811
403309,0.0163811,0.0134257,9.70567e-06
95805,0.0163811,0.999995,0.0163811
17221,0.0163811,0.145388,4.20099e-07
609855,0.0163811,0.0101802,2.78999e-08
430950,0.0163811,0.999999,0.0163811
664826,0.0163811,0.821395,0.016381
442331,0.0163811,0.179264,2.94999e-07
166318,0.0163811,0.0220775,3.79999e-09
794859,0.0163811,0.157682,3.91599e-07
93062,0.0163811,0.999995,0.0163811
785982,0.0163811,0.0157772,8.59998e-09
584168,0.0163811,0.0397529,5.19999e-08
523848,0.0163811,0.842334,0.0163808
69224,0.0163811,0.179331,6.99998e-08
813153,0.0163811,0.0527827,3.99999e-08
745155,0.0163811,0.0417686,4.09999e-09
313646,1.0,0.0329478,0.0329478
30352,1.0,0.838901,0.838901
334176,1.0,0.174101,0.174101
673657,1.0,0.014684,0.014684
16684,1.0,0.0353883,0.0353883
2559,1.0,1.0,1.0
151954,1.0,0.0134257,0.0134257
651068,1.0,0.999995,0.999995
572484,1.0,0.145388,0.145388
54592,1.0,0.0101802,0.0101802
124313,1.0,0.999999,0.999999
109563,1.0,0.821395,0.821395
112932,1.0,0.179264,0.179264
721581,1.0,0.0220775,0.0220775
239596,1.0,0.157682,0.157682
648325,1.0,0.999995,0.999995
230719,1.0,0.0157772,0.0157772
28905,1.0,0.0397529,0.0397529
31415,1.0,0.842334,0.842334
486039,1.0,0.179331,0.179331
257890,1.0,0.0527827,0.0527827
189892,1.0,0.0417686,0.0417686
283294,0.0329478,0.838901,8.40538e-06
20530,0.0329478,0.174101,2.27499e-07
360011,0.0329478,0.014684,6.99998e-10
330330,0.0329478,0.0353883,4.89999e-08
311087,0.0329478,1.0,0.0329478
161692,0.0329478,0.0134257,4.88999e-08
337422,0.0329478,0.999995,0.0329478
258838,0.0329478,0.145388,0.0329418
368238,0.0329478,0.0101802,3.99999e-10
189333,0.0329478,0.999999,0.0329478
423209,0.0329478,0.821395,0.0329471
200714,0.0329478,0.179264,8.39998e-07
407935,0.0329478,0.0220775,6.69998e-09
553242,0.0329478,0.157682,0.0329418
334679,0.0329478,0.999995,0.0329478
544365,0.0329478,0.0157772,2.09999e-09
342551,0.0329478,0.0397529,2.20999e-08
282231,0.0329478,0.842334,8.42878e-06
172393,0.0329478,0.179331,7.81198e-07
571536,0.0329478,0.0527827,5.69998e-09
503538,0.0329478,0.0417686,0.0329418
303824,0.838901,0.174101,0.1741
643305,0.838901,0.014684,0.0146828
47036,0.838901,0.0353883,0.0353882
27793,0.838901,1.0,0.838901
121602,0.838901,0.0134257,0.00309907
620716,0.838901,0.999995,0.838901
542132,0.838901,0.145388,0.022743
84944,0.838901,0.0101802,0.0101798
93961,0.838901,0.999999,0.838901
139915,0.838901,0.821395,0.660296
82580,0.838901,0.179264,0.179262
691229,0.838901,0.0220775,0.0220767
269948,0.838901,0.157682,0.0253314
617973,0.838901,0.999995,0.838901
261071,0.838901,0.0157772,0.0157769
59257,0.838901,0.0397529,0.0397526
1063,0.838901,0.842334,0.838898
455687,0.838901,0.179331,0.17933
288242,0.838901,0.0527827,0.0527791
220244,0.838901,0.0417686,2.24574e-05
339481,0.174101,0.014684,1.44e-08
350860,0.174101,0.0353883,1.379e-07
331617,0.174101,1.0,0.174101
182222,0.174101,0.0134257,8.6561e-05
316892,0.174101,0.999995,0.174101
238308,0.174101,0.145388,3.63189e-06
388768,0.174101,0.0101802,2.54999e-08
209863,0.174101,0.999999,0.174101
443739,0.174101,0.821395,0.174101
221244,0.174101,0.179264,1.85479e-06
387405,0.174101,0.0220775,1.34e-07
573772,0.174101,0.157682,1.54369e-05
314149,0.174101,0.999995,0.174101
564895,0.174101,0.0157772,7.25998e-08
363081,0.174101,0.0397529,1.82499e-07
302761,0.174101,0.842334,0.1741
151863,0.174101,0.179331,1.1172e-06
592066,0.174101,0.0527827,2.34699e-07
524068,0.174101,0.0417686,3.08799e-07
690341,0.014684,0.0353883,5.19999e-09
671098,0.014684,1.0,0.014684
521703,0.014684,0.0134257,1.1302e-06
22589,0.014684,0.999995,0.014684
101173,0.014684,0.145388,1.16e-08
728249,0.014684,0.0101802,1.1e-09
549344,0.014684,0.999999,0.014684
783220,0.014684,0.821395,0.014684
560725,0.014684,0.179264,2.48999e-08
47924,0.014684,0.0220775,1.1e-09
913253,0.014684,0.157682,5.76998e-08
25332,0.014684,0.999995,0.014684
904376,0.014684,0.0157772,6.99998e-10
702562,0.014684,0.0397529,4.39999e-09
642242,0.014684,0.842334,0.0146828
187618,0.014684,0.179331,2.45999e-08
931547,0.014684,0.0527827,0.014681
863549,0.014684,0.0417686,2.99999e-09
19243,0.0353883,1.0,0.0353883
168638,0.0353883,0.0134257,3.38319e-06
667752,0.0353883,0.999995,0.0353883
589168,0.0353883,0.145388,9.22317e-06
37908,0.0353883,0.0101802,1.42e-08
140997,0.0353883,0.999999,0.0353883
92879,0.0353883,0.821395,0.0353883
129616,0.0353883,0.179264,1.214e-07
738265,0.0353883,0.0220775,4.49999e-09
222912,0.0353883,0.157682,1.4894e-06
665009,0.0353883,0.999995,0.0353883
214035,0.0353883,0.0157772,2.80999e-08
12221,0.0353883,0.0397529,2.03999e-08
48099,0.0353883,0.842334,0.0353882
502723,0.0353883,0.179331,6.67992e-05
241206,0.0353883,0.0527827,4.01999e-08
173208,0.0353883,0.0417686,7.13998e-08
149395,1.0,0.0134257,0.0134257
648509,1.0,0.999995,0.999995
569925,1.0,0.145388,0.145388
57151,1.0,0.0101802,0.0101802
121754,1.0,0.999999,0.999999
112122,1.0,0.821395,0.821395
110373,1.0,0.179264,0.179264
719022,1.0,0.0220775,0.0220775
242155,1.0,0.157682,0.157682
645766,1.0,0.999995,0.999995
233278,1.0,0.0157772,0.0157772
31464,1.0,0.0397529,0.0397529
28856,1.0,0.842334,0.842334
483480,1.0,0.179331,0.179331
260449,1.0,0.0527827,0.0527827
192451,1.0,0.0417686,0.0417686
499114,0.0134257,0.999995,0.0134257
420530,0.0134257,0.145388,6.75445e-05
206546,0.0134257,0.0101802,2.56399e-07
27641,0.0134257,0.999999,0.0134256
261517,0.0134257,0.821395,0.0134037
39022,0.0134257,0.179264,2.20542e-05
569627,0.0134257,0.0220775,4.67999e-08
391550,0.0134257,0.157682,8.56012e-05
496371,0.0134257,0.999995,0.0134257
382673,0.0134257,0.0157772,6.10038e-06
180859,0.0134257,0.0397529,1.264e-06
120539,0.0134257,0.842334,0.00325421
334085,0.0134257,0.179331,2.2042e-05
409844,0.0134257,0.0527827,3.47749e-06
341846,0.0134257,0.0417686,2.39469e-06
78584,0.999995,0.145388,0.145388
705660,0.999995,0.0101802,0.0101802
526755,0.999995,0.999999,0.999994
760631,0.999995,0.821395,0.821389
538136,0.999995,0.179264,0.179264
70513,0.999995,0.0220775,0.0220775
890664,0.999995,0.157682,0.157682
2743,0.999995,0.999995,0.999995
881787,0.999995,0.0157772,0.0157772
679973,0.999995,0.0397529,0.0397529
619653,0.999995,0.842334,0.842334
165029,0.999995,0.179331,0.179331
908958,0.999995,0.0527827,0.0527827
840960,0.999995,0.0417686,0.0417686
627076,0.145388,0.0101802,8.07998e-08
448171,0.145388,0.999999,0.145388
682047,0.145388,0.821395,0.145385
459552,0.145388,0.179264,4.89409e-06
149097,0.145388,0.0220775,1.246e-07
812080,0.145388,0.157682,0.145252
75841,0.145388,0.999995,0.145388
803203,0.145388,0.0157772,2.20399e-07
601389,0.145388,0.0397529,1.023e-06
541069,0.145388,0.842334,0.0227467
86445,0.145388,0.179331,3.66889e-06
830374,0.145388,0.0527827,9.74778e-05
762376,0.145388,0.0417686,0.0417657
178905,0.0101802,0.999999,0.0101802
54971,0.0101802,0.821395,0.0101801
167524,0.0101802,0.179264,4.93999e-08
776173,0.0101802,0.0220775,1.1e-09
185004,0.0101802,0.157682,3.80499e-07
702917,0.0101802,0.999995,0.0101802
176127,0.0101802,0.0157772,1.479e-07
25687,0.0101802,0.0397529,1.41e-08
86007,0.0101802,0.842334,0.0101798
540631,0.0101802,0.179331,2.89999e-08
203298,0.0101802,0.0527827,1.09e-08
135300,0.0101802,0.0417686,1.99999e-10
233876,0.999999,0.821395,0.821394
11381,0.999999,0.179264,0.179263
597268,0.999999,0.0220775,0.0220775
363909,0.999999,0.157682,0.157682
524012,0.999999,0.999995,0.999994
355032,0.999999,0.0157772,0.0157772
153218,0.999999,0.0397529,0.0397529
92898,0.999999,0.842334,0.842333
361726,0.999999,0.179331,0.17933
382203,0.999999,0.0527827,0.0527827
314205,0.999999,0.0417686,0.0417686
222495,0.821395,0.179264,0.000659239
831144,0.821395,0.0220775,0.0220774
130033,0.821395,0.157682,0.157647
757888,0.821395,0.999995,0.821389
121156,0.821395,0.0157772,0.0157771
80658,0.821395,0.0397529,0.0397528
140978,0.821395,0.842334,0.663729
595602,0.821395,0.179331,0.00072622
148327,0.821395,0.0527827,0.0527824
80329,0.821395,0.0417686,0.0417685
608649,0.179264,0.0220775,3.05799e-07
352528,0.179264,0.157682,3.69173e-05
535393,0.179264,0.999995,0.179264
343651,0.179264,0.0157772,8.49998e-08
141837,0.179264,0.0397529,5.25798e-07
81517,0.179264,0.842334,0.179262
373107,0.179264,0.179331,0.179257
370822,0.179264,0.0527827,3.93299e-07
302824,0.179264,0.0417686,2.25699e-07
961177,0.0220775,0.157682,3.34499e-07
73256,0.0220775,0.999995,0.0220775
952300,0.0220775,0.0157772,8.09998e-09
750486,0.0220775,0.0397529,1.4e-08
690166,0.0220775,0.842334,0.0220767
235542,0.0220775,0.179331,5.04999e-08
979471,0.0220775,0.0527827,1.3e-08
911473,0.0220775,0.0417686,1.16e-08
887921,0.157682,0.999995,0.157682
8877,0.157682,0.0157772,5.94598e-07
210691,0.157682,0.0397529,7.10198e-07
271011,0.157682,0.842334,0.0286005
725635,0.157682,0.179331,3.59288e-05
18294,0.157682,0.0527827,2.34239e-06
49704,0.157682,0.0417686,0.0417658
879044,0.999995,0.0157772,0.0157772
677230,0.999995,0.0397529,0.0397529
616910,0.999995,0.842334,0.842334
162286,0.999995,0.179331,0.179331
906215,0.999995,0.0527827,0.0527827
838217,0.999995,0.0417686,0.0417686
201814,0.0157772,0.0397529,1.09e-08
262134,0.0157772,0.842334,0.0157769
716758,0.0157772,0.179331,1.452e-07
27171,0.0157772,0.0527827,2.99999e-09
40827,0.0157772,0.0417686,5.09999e-09
60320,0.0397529,0.842334,0.0397526
514944,0.0397529,0.179331,2.92699e-07
228985,0.0397529,0.0527827,1.44e-08
160987,0.0397529,0.0417686,2.68999e-08
454624,0.842334,0.179331,0.17933
289305,0.842334,0.0527827,0.0527791
221307,0.842334,0.0417686,2.25465e-05
743929,0.179331,0.0527827,3.75799e-07
675931,0.179331,0.0417686,1.196e-07
67998,0.0527827,0.0417686,1.27e-08
1233,1.0,0.0525279,0.0525279
433614,1.0,0.999963,0.999963
350610,1.0,0.996562,0.996562
178123,1.0,0.999967,0.999966
169959,1.0,0.0634025,0.0634025
179848,1.0,0.913094,0.913094
433772,1.0,0.999964,0.999964
437519,1.0,0.954353,0.954353
210413,1.0,0.999736,0.999736
48086,1.0,0.0474905,0.0474905
110619,1.0,0.0530992,0.0530992
351579,1.0,0.996561,0.996561
201543,1.0,0.999895,0.999895
177510,1.0,0.999967,0.999967
248715,1.0,0.941348,0.941348
307728,1.0,0.941294,0.941294
432381,0.0525279,0.999963,0.0525275
351843,0.0525279,0.996562,0.0490918
179356,0.0525279,0.999967,0.052512
171192,0.0525279,0.0634025,0.0496602
181081,0.0525279,0.913094,0.00170752
432539,0.0525279,0.999964,0.0525275
436286,0.0525279,0.954353,0.0480516
211646,0.0525279,0.999736,0.0522636
49319,0.0525279,0.0474905,0.0474433
109386,0.0525279,0.0530992,3.15904e-07
352812,0.0525279,0.996561,0.049091
202776,0.0525279,0.999895,0.0524226
178743,0.0525279,0.999967,0.052512
247482,0.0525279,0.941348,0.000288999
306495,0.0525279,0.941294,0.000263722
784224,0.999963,0.996562,0.996525
611737,0.999963,0.999967,0.99993
603573,0.999963,0.0634025,0.0634022
613462,0.999963,0.913094,0.913057
158,0.999963,0.999964,0.999963
3905,0.999963,0.954353,0.954352
644027,0.999963,0.999736,0.999699
481700,0.999963,0.0474905,0.0474904
322995,0.999963,0.0530992,0.0530992
785193,0.999963,0.996561,0.996524
