Distance,fA,fB,fAB
153791,0.706763,0.0123651,0.0123161
240004,0.706763,0.389405,0.138255
233196,0.706763,0.464857,0.207239
378183,0.706763,1.0,0.706763
46762,0.706763,0.0231397,0.00433339
38687,0.706763,0.0172109,0.0171826
339550,0.706763,0.0128716,0.00077439
168925,0.706763,0.52809,0.51474
21755,0.706763,0.0431221,0.00305843
157086,0.706763,0.766668,0.680761
238964,0.706763,0.0177449,0.000815368
32571,0.706763,0.0171975,0.0171695
495479,0.706763,0.606836,0.605805
88862,0.706763,0.332888,0.117924
246724,0.706763,0.0193104,0.000379416
178301,0.706763,0.999999,0.706763
571401,0.706763,0.224324,0.00257197
86213,0.0123651,0.389405,4.93427e-05
79405,0.0123651,0.464857,0.0123593
224392,0.0123651,1.0,0.0123651
107029,0.0123651,0.0231397,2.38598e-07
115104,0.0123651,0.0172109,1.73999e-07
185759,0.0123651,0.0128716,6.97895e-07
15134,0.0123651,0.52809,0.0123221
132036,0.0123651,0.0431221,7.63995e-07
3295,0.0123651,0.766668,0.0123646
85173,0.0123651,0.0177449,2.68498e-06
121220,0.0123651,0.0171975,1.53999e-07
341688,0.0123651,0.606836,0.000135405
64929,0.0123651,0.332888,0.0123607
400515,0.0123651,0.0193104,5.46596e-07
332092,0.0123651,0.999999,0.0123651
417610,0.0123651,0.224324,4.20779e-05
6808,0.389405,0.464857,0.388142
138179,0.389405,1.0,0.389405
193242,0.389405,0.0231397,0.000301255
201317,0.389405,0.0172109,3.25806e-05
99546,0.389405,0.0128716,0.0116278
71079,0.389405,0.52809,0.00595312
218249,0.389405,0.0431221,0.0394489
82918,0.389405,0.766668,0.20316
1040,0.389405,0.0177449,0.00101851
207433,0.389405,0.0171975,3.29483e-05
255475,0.389405,0.606836,0.12586
151142,0.389405,0.332888,0.194722
486728,0.389405,0.0193104,0.000373779
418305,0.389405,0.999999,0.389404
331397,0.389405,0.224324,0.18744
144987,0.464857,1.0,0.464857
186434,0.464857,0.0231397,0.00455055
194509,0.464857,0.0172109,0.0170671
106354,0.464857,0.0128716,0.0121674
64271,0.464857,0.52809,0.0720389
211441,0.464857,0.0431221,0.0416547
76110,0.464857,0.766668,0.250823
5768,0.464857,0.0177449,0.000148384
200625,0.464857,0.0171975,0.0170637
262283,0.464857,0.606836,0.131827
144334,0.464857,0.332888,0.261226
479920,0.464857,0.0193104,0.000789996
411497,0.464857,0.999999,0.464857
338205,0.464857,0.224324,0.1874
331421,1.0,0.0231397,0.0231397
339496,1.0,0.0172109,0.0172109
38633,1.0,0.0128716,0.0128716
209258,1.0,0.52809,0.52809
356428,1.0,0.0431221,0.0431221
221097,1.0,0.766668,0.766668
139219,1.0,0.0177449,0.0177449
345612,1.0,0.0171975,0.0171975
117296,1.0,0.606836,0.606836
289321,1.0,0.332888,0.332888
624907,1.0,0.0193104,0.0193104
556484,1.0,0.999999,0.999999
193218,1.0,0.224324,0.224324
8075,0.0231397,0.0172109,1.84629e-06
292788,0.0231397,0.0128716,6.68906e-06
122163,0.0231397,0.52809,0.00425395
25007,0.0231397,0.0431221,4.99911e-05
110324,0.0231397,0.766668,0.0178224
192202,0.0231397,0.0177449,3.11668e-06
14191,0.0231397,0.0171975,1.79099e-06
448717,0.0231397,0.606836,0.00038342
42100,0.0231397,0.332888,0.00406784
293486,0.0231397,0.0193104,0.0187607
225063,0.0231397,0.999999,0.0231397
524639,0.0231397,0.224324,0.0188168
300863,0.0172109,0.0128716,1.96969e-06
130238,0.0172109,0.52809,0.0171609
16932,0.0172109,0.0431221,2.60138e-06
118399,0.0172109,0.766668,0.000246033
200277,0.0172109,0.0177449,3.85997e-06
6116,0.0172109,0.0171975,0.0171932
456792,0.0172109,0.606836,0.000190578
50175,0.0172109,0.332888,0.01706
285411,0.0172109,0.0193104,2.43298e-06
216988,0.0172109,0.999999,0.0172109
532714,0.0172109,0.224324,1.92945e-05
170625,0.0128716,0.52809,0.000472503
317795,0.0128716,0.0431221,0.000302955
182464,0.0128716,0.766668,0.0121975
100586,0.0128716,0.0177449,1.95865e-05
306979,0.0128716,0.0171975,1.21889e-06
155929,0.0128716,0.606836,0.000719447
250688,0.0128716,0.332888,0.000684652
586274,0.0128716,0.0193104,7.02925e-06
517851,0.0128716,0.999999,0.0128716
231851,0.0128716,0.224324,0.000141275
147170,0.52809,0.0431221,0.00143978
11839,0.52809,0.766668,0.494529
70039,0.52809,0.0177449,0.00487336
136354,0.52809,0.0171975,0.0171599
326554,0.52809,0.606836,0.454109
80063,0.52809,0.332888,0.105788
415649,0.52809,0.0193104,0.000238585
347226,0.52809,0.999999,0.52809
402476,0.52809,0.224324,0.00591226
135331,0.0431221,0.766668,0.0415743
217209,0.0431221,0.0177449,7.42895e-07
10816,0.0431221,0.0171975,2.42388e-06
473724,0.0431221,0.606836,0.00120208
67107,0.0431221,0.332888,0.00147792
268479,0.0431221,0.0193104,0.00010204
200056,0.0431221,0.999999,0.0431221
549646,0.0431221,0.224324,0.000211448
81878,0.766668,0.0177449,0.00019875
124515,0.766668,0.0171975,0.000235757
338393,0.766668,0.606836,0.606033
68224,0.766668,0.332888,0.101028
403810,0.766668,0.0193104,0.0177962
335387,0.766668,0.999999,0.766667
414315,0.766668,0.224324,0.0190542
206393,0.0177449,0.0171975,3.86427e-06
256515,0.0177449,0.606836,6.33293e-05
150102,0.0177449,0.332888,0.0176986
485688,0.0177449,0.0193104,4.58524e-05
417265,0.0177449,0.999999,0.0177449
332437,0.0177449,0.224324,0.0176956
462908,0.0171975,0.606836,0.000182384
56291,0.0171975,0.332888,0.0170559
279295,0.0171975,0.0193104,2.36868e-06
210872,0.0171975,0.999999,0.0171975
538830,0.0171975,0.224324,1.90174e-05
406617,0.606836,0.332888,0.0431126
742203,0.606836,0.0193104,8.70177e-05
673780,0.606836,0.999999,0.606835
75922,0.606836,0.224324,0.000914325
335586,0.332888,0.0193104,0.00027759
267163,0.332888,0.999999,0.332887
482539,0.332888,0.224324,0.205317
68423,0.0193104,0.999999,0.0193104
818125,0.0193104,0.224324,0.0188517
749702,0.999999,0.224324,0.224324
175912,0.0305749,0.998722,0.0305398
289394,0.0305749,0.0222141,0.00105307
648413,0.0305749,0.945667,0.0227168
479946,0.0305749,0.0113473,0.000231471
154317,0.0305749,0.990953,0.0299024
23000,0.0305749,0.999179,0.0301033
492946,0.0305749,0.150359,0.0232034
653912,0.0305749,0.046412,0.00141433
453982,0.0305749,0.839899,0.00640064
327914,0.0305749,0.989166,0.030471
646673,0.0305749,0.013036,0.0130353
349704,0.0305749,0.0111329,0.000139015
483183,0.0305749,0.165659,0.0234421
647310,0.0305749,0.79519,0.00642677
113646,0.0305749,0.990513,0.0296611
332882,0.0305749,0.999243,0.0305704
104539,0.0305749,0.846405,0.00646032
176667,0.0305749,0.997402,0.0296663
464359,0.0305749,0.0267228,0.000672841
655211,0.0305749,0.101173,0.0134854
469083,0.0305749,0.0178763,0.000571942
376382,0.0305749,0.0117238,0.000368664
547448,0.0305749,0.998829,0.0297602
113482,0.998722,0.0222141,0.0222108
472501,0.998722,0.945667,0.944446
304034,0.998722,0.0113473,0.0102419
21595,0.998722,0.990953,0.990763
152912,0.998722,0.999179,0.997901
317034,0.998722,0.150359,0.150354
478000,0.998722,0.046412,0.0463156
278070,0.998722,0.839899,0.839898
152002,0.998722,0.989166,0.989063
470761,0.998722,0.013036,0.013036
173792,0.998722,0.0111329,0.00999338
307271,0.998722,0.165659,0.164553
471398,0.998722,0.79519,0.795188
62266,0.998722,0.990513,0.990371
156970,0.998722,0.999243,0.997965
280451,0.998722,0.846405,0.845508
755,0.998722,0.997402,0.997402
288447,0.998722,0.0267228,0.0255818
479299,0.998722,0.101173,0.100055
293171,0.998722,0.0178763,0.0178736
200470,0.998722,0.0117238,0.0105781
371536,0.998722,0.998829,0.997551
359019,0.0222141,0.945667,0.0215693
190552,0.0222141,0.0113473,0.000520398
135077,0.0222141,0.990953,0.0212553
266394,0.0222141,0.999179,0.0213935
203552,0.0222141,0.150359,0.000700019
364518,0.0222141,0.046412,8.14115e-05
164588,0.0222141,0.839899,0.0202372
38520,0.0222141,0.989166,0.0221782
357279,0.0222141,0.013036,5.99996e-09
60310,0.0222141,0.0111329,6.89874e-05
193789,0.0222141,0.165659,0.00122489
357916,0.0222141,0.79519,0.0201391
175748,0.0222141,0.990513,0.0210132
43488,0.0222141,0.999243,0.0222115
393933,0.0222141,0.846405,0.0203221
112727,0.0222141,0.997402,0.0209694
174965,0.0222141,0.0267228,9.76503e-05
365817,0.0222141,0.101173,0.000114974
179689,0.0222141,0.0178763,6.59193e-05
86988,0.0222141,0.0117238,0.000533006
258054,0.0222141,0.998829,0.0210436
168467,0.945667,0.0113473,0.00665055
494096,0.945667,0.990953,0.941002
625413,0.945667,0.999179,0.944846
155467,0.945667,0.150359,0.105067
5499,0.945667,0.046412,0.0464102
194431,0.945667,0.839899,0.836988
320499,0.945667,0.989166,0.941235
1740,0.945667,0.013036,0.013036
298709,0.945667,0.0111329,0.00632687
165230,0.945667,0.165659,0.115685
1103,0.945667,0.79519,0.795188
534767,0.945667,0.990513,0.94079
315531,0.945667,0.999243,0.945079
752952,0.945667,0.846405,0.840154
471746,0.945667,0.997402,0.943216
184054,0.945667,0.0267228,0.00619825
6798,0.945667,0.101173,0.101005
179330,0.945667,0.0178763,0.00202911
272031,0.945667,0.0117238,0.00671631
100965,0.945667,0.998829,0.944496
325629,0.0113473,0.990953,0.0029369
456946,0.0113473,0.999179,0.0108757
13000,0.0113473,0.150359,3.09846e-05
173966,0.0113473,0.046412,9.60118e-05
25964,0.0113473,0.839899,0.00257564
152032,0.0113473,0.989166,0.00322729
166727,0.0113473,0.013036,1.14999e-08
130242,0.0113473,0.0111329,0.00801586
3237,0.0113473,0.165659,0.0113216
167364,0.0113473,0.79519,0.00237743
366300,0.0113473,0.990513,0.00295481
147064,0.0113473,0.999243,0.0111593
584485,0.0113473,0.846405,0.00363502
303279,0.0113473,0.997402,0.00974845
15587,0.0113473,0.0267228,0.00802372
175265,0.0113473,0.101173,0.00351727
10863,0.0113473,0.0178763,1.86132e-05
103564,0.0113473,0.0117238,0.00848398
67502,0.0113473,0.998829,0.0108589
131317,0.990953,0.999179,0.990913
338629,0.990953,0.150359,0.150331
499595,0.990953,0.046412,0.0463671
299665,0.990953,0.839899,0.839893
173597,0.990953,0.989166,0.988149
492356,0.990953,0.013036,0.013036
195387,0.990953,0.0111329,0.00297909
328866,0.990953,0.165659,0.157241
492993,0.990953,0.79519,0.795154
40671,0.990953,0.990513,0.990255
178565,0.990953,0.999243,0.990196
258856,0.990953,0.846405,0.845563
22350,0.990953,0.997402,0.990377
310042,0.990953,0.0267228,0.0185808
500894,0.990953,0.101173,0.0976851
314766,0.990953,0.0178763,0.0176516
222065,0.990953,0.0117238,0.00311055
393131,0.990953,0.998829,0.99066
469946,0.999179,0.150359,0.150353
630912,0.999179,0.046412,0.0464118
430982,0.999179,0.839899,0.839898
304914,0.999179,0.989166,0.988345
623673,0.999179,0.013036,0.013036
326704,0.999179,0.0111329,0.0110956
460183,0.999179,0.165659,0.165183
624310,0.999179,0.79519,0.795189
90646,0.999179,0.990513,0.990476
309882,0.999179,0.999243,0.998421
127539,0.999179,0.846405,0.846379
153667,0.999179,0.997402,0.997398
441359,0.999179,0.0267228,0.0267017
632211,0.999179,0.101173,0.101173
446083,0.999179,0.0178763,0.0178573
353382,0.999179,0.0117238,0.011233
524448,0.999179,0.998829,0.998814
160966,0.150359,0.046412,0.00282836
38964,0.150359,0.839899,0.00442084
165032,0.150359,0.989166,0.150325
153727,0.150359,0.013036,0.0130355
143242,0.150359,0.0111329,6.12005e-05
9763,0.150359,0.165659,0.147356
154364,0.150359,0.79519,0.004691
379300,0.150359,0.990513,0.150331
160064,0.150359,0.999243,0.150348
597485,0.150359,0.846405,0.00602684
316279,0.150359,0.997402,0.150346
28587,0.150359,0.0267228,0.0158768
162265,0.150359,0.101173,0.0961758
23863,0.150359,0.0178763,0.0156942
116564,0.150359,0.0117238,0.000249532
54502,0.150359,0.998829,0.150351
199930,0.046412,0.839899,0.0425648
325998,0.046412,0.989166,0.0459397
7239,0.046412,0.013036,1.92999e-08
304208,0.046412,0.0111329,4.40908e-05
170729,0.046412,0.165659,0.00299967
6602,0.046412,0.79519,3.78888e-05
540266,0.046412,0.990513,0.0464014
321030,0.046412,0.999243,0.0460575
758451,0.046412,0.846405,0.0437107
477245,0.046412,0.997402,0.0463097
189553,0.046412,0.0267228,0.000374802
1299,0.046412,0.101173,9.90093e-07
184829,0.046412,0.0178763,0.000215664
277530,0.046412,0.0117238,5.13634e-05
106464,0.046412,0.998829,0.0464081
126068,0.839899,0.989166,0.839888
192691,0.839899,0.013036,1.57789e-06
104278,0.839899,0.0111329,0.00253723
29201,0.839899,0.165659,0.0109614
193328,0.839899,0.79519,0.794122
340336,0.839899,0.990513,0.839893
121100,0.839899,0.999243,0.839897
558521,0.839899,0.846405,0.839326
277315,0.839899,0.997402,0.839897
10377,0.839899,0.0267228,0.00267339
201229,0.839899,0.101173,0.000259726
15101,0.839899,0.0178763,0.00230412
77600,0.839899,0.0117238,0.00213043
93466,0.839899,0.998829,0.839898
318759,0.989166,0.013036,0.013036
21790,0.989166,0.0111329,0.00269548
155269,0.989166,0.165659,0.157519
319396,0.989166,0.79519,0.79514
214268,0.989166,0.990513,0.987907
4968,0.989166,0.999243,0.989164
432453,0.989166,0.846405,0.843201
151247,0.989166,0.997402,0.987753
136445,0.989166,0.0267228,0.0182714
327297,0.989166,0.101173,0.0974435
141169,0.989166,0.0178763,0.0176547
48468,0.989166,0.0117238,0.00305736
219534,0.989166,0.998829,0.987995
296969,0.013036,0.0111329,9.89993e-09
163490,0.013036,0.165659,0.0130355
637,0.013036,0.79519,2.20198e-07
533027,0.013036,0.990513,0.013036
313791,0.013036,0.999243,0.013036
751212,0.013036,0.846405,4.20587e-06
470006,0.013036,0.997402,0.013036
182314,0.013036,0.0267228,4.49277e-06
8538,0.013036,0.101173,0.0130355
177590,0.013036,0.0178763,6.69995e-09
270291,0.013036,0.0117238,6.89995e-09
99225,0.013036,0.998829,0.013036
133479,0.0111329,0.165659,0.00805916
297606,0.0111329,0.79519,0.00256339
236058,0.0111329,0.990513,0.00278083
16822,0.0111329,0.999243,0.0111328
454243,0.0111329,0.846405,0.00334606
173037,0.0111329,0.997402,0.00994692
114655,0.0111329,0.0267228,0.00852334
305507,0.0111329,0.101173,0.00350848
119379,0.0111329,0.0178763,0.000209594
26678,0.0111329,0.0117238,0.00852688
197744,0.0111329,0.998829,0.0110955
164127,0.165659,0.79519,0.010969
369537,0.165659,0.990513,0.157258
150301,0.165659,0.999243,0.165461
587722,0.165659,0.846405,0.0136355
306516,0.165659,0.997402,0.164051
18824,0.165659,0.0267228,0.023882
172028,0.165659,0.101173,0.0996857
14100,0.165659,0.0178763,0.0157125
106801,0.165659,0.0117238,0.00871376
64265,0.165659,0.998829,0.165164
533664,0.79519,0.990513,0.795154
314428,0.79519,0.999243,0.795187
751849,0.79519,0.846405,0.794149
470643,0.79519,0.997402,0.795186
182951,0.79519,0.0267228,0.00203768
7901,0.79519,0.101173,0.000150537
178227,0.79519,0.0178763,0.00168523
270928,0.79519,0.0117238,0.00214428
99862,0.79519,0.998829,0.795189
219236,0.990513,0.999243,0.989755
218185,0.990513,0.846405,0.845563
63021,0.990513,0.997402,0.990225
350713,0.990513,0.0267228,0.0183832
541565,0.990513,0.101173,0.0976793
355437,0.990513,0.0178763,0.0177444
262736,0.990513,0.0117238,0.00291095
433802,0.990513,0.998829,0.990453
437421,0.999243,0.846405,0.845653
156215,0.999243,0.997402,0.996645
131477,0.999243,0.0267228,0.0267072
322329,0.999243,0.101173,0.100946
136201,0.999243,0.0178763,0.0178618
43500,0.999243,0.0117238,0.0115226
214566,0.999243,0.998829,0.998072
281206,0.846405,0.997402,0.845388
568898,0.846405,0.0267228,0.0031469
759750,0.846405,0.101173,0.00205764
573622,0.846405,0.0178763,0.001976
480921,0.846405,0.0117238,0.00329097
651987,0.846405,0.998829,0.84637
287692,0.997402,0.0267228,0.0254614
478544,0.997402,0.101173,0.100052
292416,0.997402,0.0178763,0.0177582
199715,0.997402,0.0117238,0.0100711
370781,0.997402,0.998829,0.997395
190852,0.0267228,0.101173,0.00354658
4724,0.0267228,0.0178763,0.017846
87977,0.0267228,0.0117238,0.00852722
83089,0.0267228,0.998829,0.0266963
186128,0.101173,0.0178763,6.14879e-05
278829,0.101173,0.0117238,0.00384508
107763,0.101173,0.998829,0.101172
92701,0.0178763,0.0117238,0.000212558
78365,0.0178763,0.998829,0.0178523
171066,0.0117238,0.998829,0.0112253
156487,0.969421,0.999827,0.969247
474546,0.969421,0.167087,0.13651
225309,0.969421,0.274235,0.273605
483288,0.969421,0.119912,0.089697
62512,0.969421,0.999965,0.969413
46628,0.969421,0.999799,0.96922
319014,0.969421,0.0195295,0.0194827
155540,0.969421,0.963941,0.963643
162039,0.969421,0.0823655,0.082344
270552,0.969421,0.999738,0.969158
480845,0.969421,0.999983,0.969407
258169,0.969421,0.970791,0.964707
215304,0.969421,0.545193,0.515095
467924,0.969421,0.0652966,0.0351549
134158,0.969421,0.0265932,0.00304744
33340,0.969421,0.865437,0.864926
619144,0.969421,0.0364515,0.0353592
621615,0.969421,0.0364515,0.0353594
240106,0.969421,0.999741,0.969162
322016,0.969421,0.861541,0.861517
310936,0.969421,0.0368932,0.00698454
476114,0.969421,0.861249,0.861246
470714,0.969421,0.01355,0.0135499
38433,0.969421,0.865076,0.864585
217464,0.969421,0.830384,0.799812
7108,0.969421,0.969764,0.969058
156963,0.969421,0.999827,0.969247
66691,0.969421,0.0359213,0.00600002
631033,0.999827,0.167087,0.166913
381796,0.999827,0.274235,0.274114
639775,0.999827,0.119912,0.119912
218999,0.999827,0.999965,0.999792
109859,0.999827,0.999799,0.999746
475501,0.999827,0.0195295,0.0193561
947,0.999827,0.963941,0.963768
318526,0.999827,0.0823655,0.0823655
427039,0.999827,0.999738,0.999737
637332,0.999827,0.999983,0.99981
101682,0.999827,0.970791,0.970618
371791,0.999827,0.545193,0.545141
624411,0.999827,0.0652966,0.0651232
22329,0.999827,0.0265932,0.0265932
123147,0.999827,0.865437,0.865264
775631,0.999827,0.0364515,0.0364508
778102,0.999827,0.0364515,0.0364508
396593,0.999827,0.999741,0.999738
165529,0.999827,0.861541,0.861541
467423,0.999827,0.0368932,0.0368932
632601,0.999827,0.861249,0.861249
627201,0.999827,0.01355,0.01355
118054,0.999827,0.865076,0.865076
373951,0.999827,0.830384,0.830211
149379,0.999827,0.969764,0.969764
476,0.999827,0.999827,0.999827
223178,0.999827,0.0359213,0.0359213
249237,0.167087,0.274235,0.087715
8742,0.167087,0.119912,0.119472
412034,0.167087,0.999965,0.167052
521174,0.167087,0.999799,0.166886
155532,0.167087,0.0195295,0.0168876
630086,0.167087,0.963941,0.13103
312507,0.167087,0.0823655,0.0820833
203994,0.167087,0.999738,0.166824
6299,0.167087,0.999983,0.16707
732715,0.167087,0.970791,0.137881
259242,0.167087,0.545193,0.0438321
6622,0.167087,0.0652966,0.0648799
608704,0.167087,0.0265932,0.0264947
507886,0.167087,0.865437,0.0325818
144598,0.167087,0.0364515,0.0100409
147069,0.167087,0.0364515,0.0100406
234440,0.167087,0.999741,0.166828
796562,0.167087,0.861541,0.0286598
163610,0.167087,0.0368932,0.0356615
1568,0.167087,0.861249,0.0283438
3832,0.167087,0.01355,0.0135496
512979,0.167087,0.865076,0.0322213
257082,0.167087,0.830384,0.128669
481654,0.167087,0.969764,0.136853
631509,0.167087,0.999827,0.166913
407855,0.167087,0.0359213,0.0356962
257979,0.274235,0.119912,0.0750041
162797,0.274235,0.999965,0.274235
271937,0.274235,0.999799,0.274106
93705,0.274235,0.0195295,0.0124137
380849,0.274235,0.963941,0.273578
63270,0.274235,0.0823655,0.0739249
45243,0.274235,0.999738,0.274098
255536,0.274235,0.999983,0.274233
483478,0.274235,0.970791,0.273548
10005,0.274235,0.545193,0.000419033
242615,0.274235,0.0652966,0.000776739
359467,0.274235,0.0265932,0.000243245
258649,0.274235,0.865437,0.188241
393835,0.274235,0.0364515,0.00389992
396306,0.274235,0.0364515,0.00389986
14797,0.274235,0.999741,0.274101
547325,0.274235,0.861541,0.186626
85627,0.274235,0.0368932,0.000215348
250805,0.274235,0.861249,0.186559
245405,0.274235,0.01355,7.05411e-07
263742,0.274235,0.865076,0.188104
7845,0.274235,0.830384,0.270889
232417,0.274235,0.969764,0.273784
382272,0.274235,0.999827,0.274115
158618,0.274235,0.0359213,0.000223671
420776,0.119912,0.999965,0.119878
529916,0.119912,0.999799,0.119912
164274,0.119912,0.0195295,0.000117793
638828,0.119912,0.963941,0.0842556
321249,0.119912,0.0823655,0.0820651
212736,0.119912,0.999738,0.119912
2443,0.119912,0.999983,0.119912
741457,0.119912,0.970791,0.0911358
267984,0.119912,0.545193,0.0409665
15364,0.119912,0.0652966,0.036033
617446,0.119912,0.0265932,0.026484
516628,0.119912,0.865437,0.00332468
135856,0.119912,0.0364515,0.0026763
138327,0.119912,0.0364515,0.00267632
243182,0.119912,0.999741,0.119912
805304,0.119912,0.861541,0.000680773
172352,0.119912,0.0368932,0.0356455
7174,0.119912,0.861249,0.000437891
12574,0.119912,0.01355,5.20758e-06
521721,0.119912,0.865076,0.0032955
265824,0.119912,0.830384,0.115798
490396,0.119912,0.969764,0.0900818
640251,0.119912,0.999827,0.119912
416597,0.119912,0.0359213,0.0356182
109140,0.999965,0.999799,0.999765
256502,0.999965,0.0195295,0.0195294
218052,0.999965,0.963941,0.963941
99527,0.999965,0.0823655,0.0823655
208040,0.999965,0.999738,0.999703
418333,0.999965,0.999983,0.999949
320681,0.999965,0.970791,0.970791
152792,0.999965,0.545193,0.545159
405412,0.999965,0.0652966,0.065262
196670,0.999965,0.0265932,0.0265587
95852,0.999965,0.865437,0.865436
556632,0.999965,0.0364515,0.0364492
559103,0.999965,0.0364515,0.0364492
177594,0.999965,0.999741,0.999706
384528,0.999965,0.861541,0.861541
248424,0.999965,0.0368932,0.0368587
413602,0.999965,0.861249,0.861249
408202,0.999965,0.01355,0.01355
100945,0.999965,0.865076,0.865076
154952,0.999965,0.830384,0.830349
69620,0.999965,0.969764,0.969756
219475,0.999965,0.999827,0.999792
4179,0.999965,0.0359213,0.0359213
365642,0.999799,0.0195295,0.0193288
108912,0.999799,0.963941,0.96374
208667,0.999799,0.0823655,0.0823655
317180,0.999799,0.999738,0.999737
527473,0.999799,0.999983,0.999782
211541,0.999799,0.970791,0.970591
261932,0.999799,0.545193,0.545192
514552,0.999799,0.0652966,0.0650959
87530,0.999799,0.0265932,0.0265931
13288,0.999799,0.865437,0.865238
665772,0.999799,0.0364515,0.0364507
668243,0.999799,0.0364515,0.0364507
286734,0.999799,0.999741,0.999737
275388,0.999799,0.861541,0.861541
357564,0.999799,0.0368932,0.0368932
522742,0.999799,0.861249,0.861248
517342,0.999799,0.01355,0.01355
8195,0.999799,0.865076,0.865076
264092,0.999799,0.830384,0.830253
39520,0.999799,0.969764,0.969762
110335,0.999799,0.999827,0.999746
113319,0.999799,0.0359213,0.0359201
474554,0.0195295,0.963941,0.0194817
156975,0.0195295,0.0823655,5.73588e-05
48462,0.0195295,0.999738,0.0192671
161831,0.0195295,0.999983,0.0195294
577183,0.0195295,0.970791,0.0194818
103710,0.0195295,0.545193,0.000583214
148910,0.0195295,0.0652966,0.000445742
453172,0.0195295,0.0265932,4.51857e-05
352354,0.0195295,0.865437,0.00342379
300130,0.0195295,0.0364515,0.00686447
302601,0.0195295,0.0364515,0.00686448
78908,0.0195295,0.999741,0.0192706
641030,0.0195295,0.861541,0.00266607
8078,0.0195295,0.0368932,5.09294e-05
157100,0.0195295,0.861249,0.00264956
151700,0.0195295,0.01355,1.09192e-06
357447,0.0195295,0.865076,0.00309292
101550,0.0195295,0.830384,0.0103105
326122,0.0195295,0.969764,0.0192292
475977,0.0195295,0.999827,0.0193561
252323,0.0195295,0.0359213,5.93789e-05
317579,0.963941,0.0823655,0.0823438
426092,0.963941,0.999738,0.963679
636385,0.963941,0.999983,0.963939
102629,0.963941,0.970791,0.963649
370844,0.963941,0.545193,0.509654
623464,0.963941,0.0652966,0.0296977
21382,0.963941,0.0265932,0.000415822
122200,0.963941,0.865437,0.864917
774684,0.963941,0.0364515,0.0353083
777155,0.963941,0.0364515,0.0353085
395646,0.963941,0.999741,0.963682
166476,0.963941,0.861541,0.861515
466476,0.963941,0.0368932,0.00154079
631654,0.963941,0.861249,0.861246
626254,0.963941,0.01355,0.0135499
117107,0.963941,0.865076,0.864573
373004,0.963941,0.830384,0.79433
148432,0.963941,0.969764,0.963417
1423,0.963941,0.999827,0.963768
222231,0.963941,0.0359213,0.000564256
108513,0.0823655,0.999738,0.0823655
318806,0.0823655,0.999983,0.0823655
420208,0.0823655,0.970791,0.082346
53265,0.0823655,0.545193,0.00510393
305885,0.0823655,0.0652966,0.000115993
296197,0.0823655,0.0265932,7.98005e-05
195379,0.0823655,0.865437,0.00159987
457105,0.0823655,0.0364515,0.00188017
459576,0.0823655,0.0364515,0.0018804
78067,0.0823655,0.999741,0.0823655
484055,0.0823655,0.861541,0.000341028
148897,0.0823655,0.0368932,5.65727e-05
314075,0.0823655,0.861249,0.000283839
308675,0.0823655,0.01355,6.31509e-07
200472,0.0823655,0.865076,0.00158795
55425,0.0823655,0.830384,0.0790333
169147,0.0823655,0.969764,0.0823445
319002,0.0823655,0.999827,0.0823655
95348,0.0823655,0.0359213,3.85359e-05
210293,0.999738,0.999983,0.999721
528721,0.999738,0.970791,0.970529
55248,0.999738,0.545193,0.545139
197372,0.999738,0.0652966,0.0650342
404710,0.999738,0.0265932,0.0265931
303892,0.999738,0.865437,0.865184
348592,0.999738,0.0364515,0.0364506
351063,0.999738,0.0364515,0.0364506
30446,0.999738,0.999741,0.999737
592568,0.999738,0.861541,0.861541
40384,0.999738,0.0368932,0.0368932
205562,0.999738,0.861249,0.861248
200162,0.999738,0.01355,0.01355
308985,0.999738,0.865076,0.865076
53088,0.999738,0.830384,0.830192
277660,0.999738,0.969764,0.969762
427515,0.999738,0.999827,0.999737
203861,0.999738,0.0359213,0.0359201
739014,0.999983,0.970791,0.970787
265541,0.999983,0.545193,0.545188
12921,0.999983,0.0652966,0.0652798
615003,0.999983,0.0265932,0.0265892
514185,0.999983,0.865437,0.865427
138299,0.999983,0.0364515,0.0364492
140770,0.999983,0.0364515,0.0364493
240739,0.999983,0.999741,0.999724
802861,0.999983,0.861541,0.861541
169909,0.999983,0.0368932,0.0368878
4731,0.999983,0.861249,0.861249
10131,0.999983,0.01355,0.01355
519278,0.999983,0.865076,0.865067
263381,0.999983,0.830384,0.830367
487953,0.999983,0.969764,0.969749
637808,0.999983,0.999827,0.99981
414154,0.999983,0.0359213,0.0359073
473473,0.970791,0.545193,0.516535
726093,0.970791,0.0652966,0.0365839
124011,0.970791,0.0265932,0.000322146
224829,0.970791,0.865437,0.864928
877313,0.970791,0.0364515,0.0353062
879784,0.970791,0.0364515,0.0353064
498275,0.970791,0.999741,0.970532
63847,0.970791,0.861541,0.861517
569105,0.970791,0.0368932,0.00842453
734283,0.970791,0.861249,0.861246
728883,0.970791,0.01355,0.0135499
219736,0.970791,0.865076,0.864589
475633,0.970791,0.830384,0.801183
251061,0.970791,0.969764,0.964453
101206,0.970791,0.999827,0.970618
324860,0.970791,0.0359213,0.0074361
252620,0.545193,0.0652966,0.0366094
349462,0.545193,0.0265932,0.026461
248644,0.545193,0.865437,0.503205
403840,0.545193,0.0364515,0.0155699
406311,0.545193,0.0364515,0.0155695
24802,0.545193,0.999741,0.545139
537320,0.545193,0.861541,0.502084
95632,0.545193,0.0368932,0.0356462
